address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0xb435a693f4d453a72a3a094ed3f8e4cb721f66c2,2018-10-05T05:52:34,33,0,3.285e+18,0.0,9.954545454545454e+16,0,3.250276529875752e+17,0,0.921451962547853,0,56700.242424242424,1871108
0xb336a86e2feb1e87a328fcb7dd4d04de3df254d0,2016-02-07T00:12:18,272,23,4.4180091346912464e+20,5.388839134691247e+20,1.624268064224723e+18,2.342973536822281e+19,1.1612991763416048e+19,3.3171204932986196e+19,0.9802064868239716,0.6869931275058778,73575.98983050848,21704917
0xb56e95aea830b0242be6a5d0239ed7f71408563b,2016-11-25T21:40:46,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x0abce3be0075d067e12da8d266de752e20ff9842,2016-11-25T21:40:46,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xa1c1983aa3599657a74cf5a563e880eedc57ae4f,2016-11-25T21:40:46,26,10,3.773e+18,9.1e+17,1.451153846153846e+17,9.1e+16,1.1072638728070507e+17,9.265056261120518e+16,0.4208750433240229,0.5449691595164835,2016.361111111111,72589
0xb7907469e0b80d56879c29ff1f16c76c3399aad0,2018-10-19T16:17:36,12,0,1.72e+18,0.0,1.4333333333333333e+17,0,7.79244648504064e+16,0,0.27810077519379844,0,94367.83333333333,1132414
0xa5c8099971e1c80eadd43c38478ec8f9554a9e3d,2020-04-22T17:04:30,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xb48dd62e1455ecf4237d490578da90194ebc17b6,2016-01-23T21:37:57,3,5,2.8e+16,2.8e+16,9333333333333334.0,5600000000000000.0,7363574011458174.0,5844056810127705.0,0.42857142857142855,0.5607142857142857,225.875,1807
0xbd9e7aeee37b9ce13ac14afc2b61cdd7c2089a09,2020-04-02T19:38:02,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xc08693c9545481a40ad148da556fe63653562e2b,2018-10-07T02:46:34,2,0,1000000000000000.0,0.0,500000000000000.0,0,500000000000000.0,0,0.5,0,102.5,205
0xbfc510ef2f1c3f68272b3ea1b0cc67235ebcb97b,2016-04-15T00:00:21,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xd2df59cfcd5086264532936afde48a5312ce96bb,2018-10-19T03:43:10,10,0,8.4e+17,0.0,8.4e+16,0,9.76933979345585e+16,0,0.6,0,117761.6,1177616
0xdc05fe9830a2b52f350d5fe30e6d724d943e367d,2018-10-31T05:20:08,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x8ac132345132d3c36b55b375f04d22029e71547e,2018-10-31T16:55:33,37,0,8.055206853144431e+18,0.0,2.1770829332822784e+17,0,3.49561519337248e+17,0,0.6996885058271828,0,2523.3513513513512,93364
0x0a0a8ff00295a2d8b9ed5222aa10f926c92fc033,2018-10-31T05:27:48,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xe793f0318f571ec463a4968f7870378f7655a44d,2018-08-06T04:31:02,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xeb897ad24189a911cad00c071fc7182f5753a3d3,2018-08-04T22:31:28,0,0,0.0,0.0,0,0,0,0,0,0,0,278
0xe2b8220b3cc9b64d24801fc57355d54ec82d82f2,2020-04-30T17:44:13,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xdfe38c627f1a95f488eb24e403067fe171e0b31e,2020-04-16T20:52:57,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xfa380e88e378b91154ad46da7dd1f46dac756a6e,2018-12-19T05:56:56,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xf5fed25d2941a508d555dd18abee0bc6cc2c3571,2019-07-25T11:33:15,0,0,0.0,0.0,0,0,0,0,0,0,0,185
0xfa58ec4ee307833399a02d2e692c87bd1d32e34b,2020-04-15T17:34:33,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xadd9a5be951279673cc441c317a4259e2ef88835,2020-04-15T17:46:33,0,0,0.0,0.0,0,0,0,0,0,0,0,0
