address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x2c110867ca90e43d372c1c2e92990b00ea32818b,2019-08-06T20:52:42,7,0,5.05e+16,0.0,7214285714285714.0,0,9148993476478878.0,0,0.6506364922206507,0,430080.71428571426,3010565
0x2c692c119c95c0ab4047d4648907ace21f1ea1cc,2020-03-04T14:43:20,9,0,2500000000000000.0,0.0,277777777777777.78,0,628539361054708.9,0,0.8444444444444444,0,77676.0,699084
0x2df14c9e29e8a4490554356ec681f785afe42108,2020-05-25T14:53:39,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x2df0e612dad9ffe8141b3987f60608742db2feca,2017-09-02T23:47:11,38,0,7.514928e+20,0.0,1.977612631578947e+19,0,5.421441068706385e+19,0,0.8279228462265198,0,69839.1052631579,2653886
0x2ef76694fbfd691141d83f921a5ba710525de9b0,2016-02-18T17:26:50,753,13,1.72e+19,1.719e+19,2.2841965471447544e+16,1.3223076923076923e+18,3.4462640123246684e+16,6.773292940905007e+17,0.32749158405139134,0.25972569024925046,1273.8720626631855,975786
0x2efaf60bbd75b9430a8446bd58d12fbc3f5dbb71,2018-03-22T08:04:04,0,0,0.0,0.0,0,0,0,0,0,0,0,235215
0x307341e337f9769c6892b98f73e8db7b7dab4178,2020-01-10T13:20:54,0,0,0.0,0.0,0,0,0,0,0,0,0,6927
0x308af1c4759dcb9f2ac2accdcd301862702df40f,2018-11-08T12:16:54,0,0,0.0,0.0,0,0,0,0,0,0,0,7194973
0x316b888baa51aa71b5b7fcbed4fefb5b22eb6ae1,2020-06-15T02:29:02,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x3262de64ee5fa9b42ff95405e757db1d0b7c3ebd,2017-09-22T11:53:39,5,0,5.1496e+17,0.0,1.02992e+17,0,1.2613935252727437e+17,0,0.6004039148671741,0,3881.2,19406
0x3371d606e764ce87f18d5e5e135fa4dff6ada6da,2018-12-13T03:12:11,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x3465cd9ce5624e5b3d5eaccd816df4a8c0c31fda,2018-03-09T21:53:57,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x358d0e04f512c4d5f43b84f7d2b18923a51aa861,2018-08-02T05:14:17,0,0,0.0,0.0,0,0,0,0,0,0,0,46247
0x36d9d5d74940e1c659c8a92eaf654c2caede77ba,2020-03-18T03:06:28,642,0,1.847e+20,0.0,2.8769470404984422e+17,0,6.736389163791136e+17,0,0.5915149092491486,0,10235.177570093458,6570984
0x37e946955022e2aacdd7b2f3a811d0bf80c877cc,2020-01-22T13:51:59,0,0,0.0,0.0,0,0,0,0,0,0,0,0
