address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x8384fb31b6f7369b30e661be02952b2a96911b80,2018-06-09T08:57:57,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x217f77f4036421aa1eab10b72607456d79202048,2018-06-09T08:56:38,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x1a0c72d4bf7497ee5337e718a97f6da175995882,2018-06-09T08:48:28,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x243ae25b7f270b9136b61959d8012029856b4653,2018-06-09T08:47:33,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x351c2161e99187a750780e0ff010619a77ba9b0b,2018-06-09T08:46:07,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xabe47812f27f9bfd967276462eba14539490308e,2018-06-09T08:45:42,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x7c4a690585ffe89c01aebfce188b9bec8def9e8d,2016-04-23T04:48:27,227,7,8e+19,8e+19,3.524229074889868e+17,1.1428571428571429e+19,1.843916258718622e+18,4.61518434416354e+18,0.9647577092511013,0.21364285714285713,64611.74786324786,15119149
0x7c6675f4efd5ad98cca79172f4f7b49612342f5c,2016-04-07T14:49:25,0,0,0.0,0.0,0,0,0,0,0,0,0,16500247
0x36653866f772a4d529ad9dc774b6f83e93e7de37,2016-04-07T14:54:55,0,0,0.0,0.0,0,0,0,0,0,0,0,16499917
0x7de8333287e0f40899f19b15b120347423e2ce0b,2016-04-07T14:44:50,0,0,0.0,0.0,0,0,0,0,0,0,0,16500522
0x7cb26a50face2fcc383303871a67c7b4b3769351,2016-04-15T08:26:21,2,0,4000000000000000.0,0.0,2000000000000000.0,0,0.0,0,0.0,0,23.0,46
0x7cdfa222f37f5c4cce49b3bbfc415e8c911d1cd8,2018-10-26T18:57:27,1794,0,4.3622326739859134e+21,0.0,2.4315678227346227e+18,0,3.3799451227056015e+18,0,0.671402302098526,0,1685.9509476031214,3024596
0x7d563bf7446cb63bb2e834a693c111e7200ee8b3,2016-04-06T03:24:31,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x33d865dce19c56e5dea800366c4f7394ce01a7f5,2016-04-06T03:07:49,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x7f21a3cc5d175704ec7c421d7c973bfb80f2c11b,2018-11-05T23:51:28,112,0,7.260797983533809e+19,0.0,6.482855342440901e+17,0,1.202866784577103e+18,0,0.7549297235639222,0,252.59821428571428,28291
0x7fef9e225a94a3d841086ebf686932620e838a75,2018-10-31T00:28:14,115,0,7.717370986026693e+19,0.0,6.710757379153646e+17,0,6.048246926975286e+17,0,0.47880964029430384,0,24.808695652173913,2853
0x80622cc6c5c8dc4fa96c9b4994278695da71af69,2016-04-13T02:50:12,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x81312b948a47af46cf1cf8bbc94ef52c0c40fecb,2018-11-21T23:49:00,518,0,1.1761434145916314e+21,0.0,2.2705471324162767e+18,0,3.031789750169303e+18,0,0.6533253708283198,0,9438.469111969112,4889127
0x83051e225a06682ff0dde9bcd267d8418c4cbcd7,2016-04-25T01:33:24,27,20,1.915e+19,1.915e+19,7.092592592592593e+17,9.575e+17,5.6895567702086086e+17,6.495378418537292e+17,0.3883570254327435,0.37059947780678854,12643.340425531915,594237
0x833fe5e5a5f2de72f584f226f9d669e62bb6871f,2016-04-07T10:29:13,0,0,0.0,0.0,0,0,0,0,0,0,0,16483902
0x83e9cdf7bdf31a75e2dc6564bd80cee1114715e8,2018-01-28T01:06:52,510,0,5e+17,0.0,980392156862745.1,0,138648388467950.48,0,0.0196078431372549,0,472.29607843137256,240871
